id,x,y,z
298,136.5,-7.63963,2.38009
299,135.687,-7.57373,1.93437
300,140.84,-8.19073,2.39842
301,140.912,-8.11803,2.37769
302,142.347,-7.84165,2.42989
303,141.586,-7.97798,1.93481
304,147.067,-8.47671,2.26315
305,147.052,-8.46477,2.35039
306,147.962,-8.04878,2.16245
307,147.621,-8.34428,1.94255
308,151.256,-8.74636,2.43191
309,151.489,-8.70233,2.37796
310,152.423,-8.11814,2.24266
311,152.047,-8.63061,1.93859
312,2.53754,-1.122,0.924008
313,2.36315,-1.89822,0.697281
314,3.26673,-0.95287,0.708149
315,3.02975,-1.36266,0.760401
316,7.14336,-1.44288,1.00217
317,7.06737,-1.74879,0.65857
318,7.67233,-1.22153,0.897072
319,8.36344,-1.52737,1.02464
320,13.2002,-1.54238,1.11331
321,13.1315,-1.91233,1.07762
322,13.6762,-1.7736,1.03782
323,13.5082,-2.15724,1.03964
324,19.1538,-2.19454,1.09432
325,18.9477,-2.36548,1.19327
326,19.5375,-2.15678,1.05861
327,19.616,-2.47718,1.15179
328,25.167,-2.53249,1.3167
329,24.9997,-2.77272,1.29331
330,25.7007,-2.53125,1.23485
331,25.6767,-2.95297,1.29845
332,30.6749,-2.77316,1.56654
333,31.0194,-3.37034,1.41632
334,31.6094,-2.97626,1.45647
335,31.3049,-3.0562,1.28593
336,36.8151,-3.41155,1.5119
337,36.8882,-3.4849,1.52869
338,37.5533,-3.39622,1.50113
339,37.6193,-3.81568,1.55488
340,42.7737,-3.90424,1.71883
341,42.7028,-4.19675,1.63131
342,43.2625,-3.67906,1.39595
343,43.426,-4.16694,1.67464
344,50.9578,-4.4355,1.73755
345,51.1938,-4.74045,1.81933
346,51.6651,-4.18791,1.46037
347,51.977,-4.67989,1.8049
348,55.5018,-4.42179,1.59083
349,55.5646,-4.54274,1.93486
350,55.8213,-4.49694,1.90338
351,55.7481,-4.9287,1.93112
352,61.0393,-4.78119,1.57655
353,60.8206,-4.83525,1.83824
354,61.2926,-4.86795,1.99785
355,61.4858,-5.35911,1.93782
356,66.9929,-5.16409,1.61122
357,66.8461,-5.46592,2.03572
358,67.2121,-5.3268,2.00984
359,67.3291,-5.77651,2.08485
360,73.0331,-5.55586,1.61463
361,73.0531,-5.81723,2.00943
362,73.4082,-5.68419,2.05211
363,73.3124,-6.10576,2.05222
364,78.4867,-6.06275,2.01116
365,78.8627,-6.09099,2.09807
366,79.4125,-6.12138,2.06209
367,79.3373,-6.54226,2.08274
368,83.9598,-6.45417,2.29578
369,84.1745,-6.44209,2.11765
370,84.6435,-6.27959,2.34268
371,84.4426,-6.83689,2.15065
372,90.1723,-6.67734,2.32498
373,90.1943,-6.96932,2.10923
374,90.603,-6.6618,2.38051
375,90.6283,-7.27139,2.20977
376,96.1867,-7.23919,2.19925
377,96.2105,-7.88201,2.17081
378,96.5903,-7.02893,2.45889
379,96.7509,-7.6326,2.28347
380,104.512,-7.78016,2.35212
381,104.602,-7.78095,2.33959
382,104.961,-7.56903,2.57
383,105.227,-8.21251,2.34136
384,108.81,-7.81876,2.64312
385,108.418,-8.35856,2.54991
386,108.985,-7.96322,2.41613
387,109.03,-8.4069,2.42421
388,114.383,-8.15502,2.58843
389,114.099,-8.43428,2.29924
390,114.63,-8.31223,2.38445
391,114.632,-8.78428,2.41798
392,120.372,-8.53022,2.61297
393,119.601,-8.84642,2.55707
394,120.629,-8.66907,2.45166
395,120.671,-9.13334,2.45394
396,126.367,-8.8905,2.65545
397,125.957,-9.15212,2.52679
398,126.643,-9.03472,2.38885
399,126.369,-9.42746,2.5047
400,132.05,-9.45293,2.39017
401,131.809,-9.44382,2.41179
402,132.499,-9.2963,1.97244
403,132.346,-9.86722,2.46017
404,137.859,-9.64949,2.49781
405,137.801,-10.2287,2.31041
406,138.499,-9.66035,1.98609
407,138.439,-10.1758,2.46116
408,143.852,-10.3506,2.29513
409,143.63,-10.2601,2.56027
410,144.497,-10.0852,2.01392
411,144.376,-10.5868,2.39323
412,151.227,-10.6259,2.32221
413,151.13,-10.6069,2.40216
414,151.931,-10.5533,2.05454
415,151.792,-10.9944,2.4556
416,2.54795,-2.18658,0.935555
417,2.40732,-2.38839,0.734196
418,3.18656,-1.86488,0.779646
419,3.15031,-2.24502,0.83603
421,10.1717,-2.2756,0.901348
422,10.1743,-2.80856,0.989015
423,10.6052,-2.37641,0.90484
424,14.1721,-3.03415,1.07776
425,16.1548,-2.78873,1.05487
426,16.2432,-3.20651,1.02443
427,16.5706,-2.85465,1.02222
428,17.1157,-2.94399,1.06094
429,21.9973,-3.01327,1.1693
430,21.9437,-3.49583,1.16841
431,22.5612,-3.27778,1.15695
432,26.275,-3.70166,1.34936
433,28.0266,-3.74631,1.36234
434,28.1033,-4.09756,1.40326
435,28.4645,-3.67441,1.33578
436,29.041,-3.92147,1.40615
437,33.6226,-4.21468,1.42742
438,34.0397,-4.36845,1.57401
439,34.5604,-4.0529,1.50969
440,34.3251,-4.29054,1.29585
441,40.0592,-4.35445,1.64644
442,39.996,-4.97518,1.69017
443,40.3042,-4.54104,1.31363
444,40.5136,-4.87716,1.60309
445,45.9248,-4.82596,1.70082
446,45.9076,-5.18184,1.78114
447,46.2452,-4.89795,1.41344
448,49.8571,-5.5452,1.88696
449,50.9305,-5.51255,1.74301
450,50.9612,-5.31116,1.81373
451,51.6895,-5.27082,1.50272
452,51.8929,-5.66068,1.8795
453,55.4973,-5.50359,1.59727
454,55.1722,-5.90237,1.78926
455,55.8278,-5.4334,1.94402
456,56.012,-5.94386,1.96518
457,64.0481,-6.04019,1.67969
458,64.4366,-6.30087,2.20745
459,64.4482,-6.06177,2.03176
460,64.2889,-6.49291,2.11989
461,70.0827,-6.42727,1.64681
462,69.7072,-6.84023,2.1832
463,70.4459,-6.41548,2.01902
464,70.3587,-6.82955,2.10071
465,75.8473,-6.65212,2.1348
466,75.9169,-7.26695,2.11525
467,76.4133,-6.81823,2.05292
468,76.2847,-7.26132,2.21652
469,80.7837,-7.11035,2.3081
470,81.0924,-7.68795,2.12643
471,81.6778,-7.12202,2.115
472,82.2562,-7.3684,2.11279
473,87.1494,-7.66114,2.20963
474,86.906,-7.95429,2.21153
475,87.5381,-7.50723,2.40974
476,87.9467,-7.78249,2.1423
477,92.9493,-7.80759,2.28526
478,93.048,-8.33873,2.17932
479,93.5248,-7.9025,2.48167
480,93.7715,-8.41385,2.2677
481,99.1085,-8.30669,2.30606
482,98.8193,-8.71712,2.41046
483,99.5288,-8.26555,2.51044
484,99.4991,-8.73734,2.2933
485,104.334,-8.47019,2.41782
486,103.989,-9.33691,2.65131
487,104.896,-8.60848,2.61083
488,104.989,-9.02219,2.41713
489,108.724,-8.82478,2.68563
490,108.164,-9.33556,2.43837
491,109.514,-8.31105,2.55042
492,108.817,-9.3012,2.49019
493,117.36,-9.38477,2.64999
494,116.68,-10.0069,2.52259
495,117.512,-9.41586,2.41798
496,117.712,-9.86692,2.46425
497,123.312,-9.75813,2.6534
498,122.844,-10.2882,2.43208
499,123.378,-9.78611,2.41341
500,123.51,-10.2082,2.46947
501,128.944,-9.98636,2.4572
502,128.847,-10.3956,2.41564
503,129.288,-10.0987,2.41192
504,129.489,-10.5437,2.46695
505,134.797,-10.3889,2.52543
506,134.755,-10.8057,2.43879
507,135.485,-10.5177,2.0251
508,135.472,-10.941,2.45872
509,140.628,-10.7429,2.29903
510,140.533,-11.3682,2.60961
511,141.38,-10.9065,2.38368
512,141.795,-11.0308,2.39002
513,146.87,-11.1205,2.52421
514,146.562,-11.5629,2.56965
515,147.408,-11.2854,2.09994
516,147.443,-11.6477,2.53887
517,151.281,-11.4516,2.22621
518,151.188,-11.9664,2.38585
519,151.834,-11.5753,2.06705
520,151.862,-11.8798,2.46721
521,2.5476,-3.25064,0.939765
522,2.82902,-3.57772,0.74973
523,3.17773,-2.7925,0.779961
524,6.45783,-3.24783,0.841568
525,7.18812,-3.53478,1.00522
527,7.66599,-3.06138,0.814361
528,10.9943,-3.50008,0.990987
529,13.2015,-3.90614,1.10449
530,13.0094,-3.90086,1.07378
531,13.7809,-3.56593,1.06747
532,17.3043,-4.15424,1.1991
533,19.1711,-4.28071,1.15547
534,18.9031,-4.47032,1.1789
535,19.5761,-3.99149,1.06231
536,23.1379,-4.55602,1.31792
537,25.1183,-4.48844,1.11275
538,24.9218,-4.7837,1.38452
539,25.7743,-4.38018,1.2817
541,31.0464,-4.70042,1.21552
542,30.9795,-5.21876,1.48671
543,32.017,-4.36619,1.46406
545,36.6466,-5.20187,1.4475
546,37.0882,-5.58651,1.57618
547,37.2652,-5.38498,1.34662
548,40.8805,-5.61202,1.69823
549,42.6046,-5.21874,1.74014
551,43.4799,-5.53985,1.6296
552,43.3292,-5.8948,1.38512
553,51.5354,-6.15612,1.86272
554,51.2999,-6.5274,1.94861
555,51.7178,-6.32662,1.50562
557,55.5264,-6.566,1.62534
558,55.4611,-6.76349,2.09201
559,55.9633,-6.34314,1.89871
560,59.3718,-6.86435,2.05027
561,61.0711,-6.91744,1.68717
562,60.9224,-7.14513,2.1182
563,61.4978,-6.71055,2.0671
564,64.9789,-7.2262,2.18364
565,67.0811,-7.29438,1.68839
566,66.8389,-7.65974,2.10402
567,67.167,-7.1906,2.11273
569,73.0628,-7.66532,1.6486
570,72.6452,-7.82913,2.09397
571,73.3604,-7.5252,2.10305
573,79.0627,-8.01705,2.24204
574,78.4382,-8.38274,2.29536
575,79.3182,-7.93364,2.18435
577,83.9303,-8.29486,2.23814
578,84.2566,-8.83461,2.16297
579,84.6138,-8.30755,2.06028
581,89.7675,-8.56141,2.21075
582,90.1134,-9.13348,2.23496
583,90.5036,-8.72845,2.46179
584,91.077,-9.07561,2.2777
585,95.7427,-8.83734,2.2203
586,96.1629,-9.58276,2.33133
587,96.4846,-9.01296,2.2748
588,96.5201,-9.25062,2.48811
589,104.168,-9.43163,2.82195
590,104.523,-9.94143,2.37924
591,104.835,-9.62943,2.63137
593,108.636,-9.87062,2.67985
594,108.049,-9.98998,2.58887
595,108.978,-9.58462,2.54379
597,114.254,-10.2417,2.62519
598,114.038,-10.7004,2.51438
599,114.556,-10.1131,2.3822
601,120.234,-10.6146,2.63543
602,119.759,-10.8206,2.55287
603,120.504,-10.4918,2.39334
605,125.699,-10.8524,2.66254
606,125.804,-11.3127,2.53659
607,126.398,-10.8726,2.50197
609,132.144,-11.2847,2.34266
610,131.734,-11.4765,2.55917
611,132.467,-11.24,2.438
613,137.673,-11.8133,2.50635
615,138.389,-11.7414,2.06334
617,143.676,-11.928,2.67218
618,143.791,-12.5879,2.35037
619,144.37,-12.1554,2.08344
621,151.192,-12.631,2.68845
622,151.2,-12.7105,2.42804
623,151.791,-12.6633,2.09646
625,3.27259,-5.78507,0.715806
628,55.7314,-9.35494,2.01377
630,55.9561,-9.66963,1.9265
636,151.163,-15.6567,2.27497
638,151.616,-15.552,2.4099
648,104.17,-15.5082,2.45989
