id,x,y,z
211,2.8095,0.61669,0.848404
212,10.072,0.495658,1.03186
213,9.93931,0.237705,1.01494
214,10.3259,0.454899,1.10121
215,10.3194,0.190418,0.995913
216,16.0998,0.0816489,0.833868
217,16.1479,-0.103703,0.98805
218,16.4333,0.0898802,0.822016
219,16.4123,-0.169754,0.98008
220,22.2202,-0.222406,1.2077
221,22.1606,-0.467814,1.14082
222,22.5114,-0.25654,1.21581
223,22.457,-0.536885,1.18545
224,28.0745,-0.7375,1.4026
225,28.1213,-0.914932,1.18489
226,28.3722,-0.67724,1.38365
227,28.4044,-0.946468,1.28117
228,34.2256,-1.11615,1.48213
229,34.0938,-1.36303,1.41902
230,34.4747,-1.19559,1.35891
231,34.3697,-1.46239,1.351
232,39.9659,-1.5997,1.54634
233,39.8265,-1.84275,1.44004
234,40.2265,-1.74031,1.54161
235,40.2604,-1.60295,1.29322
236,46.1935,-2.00847,1.80147
237,45.972,-2.02715,1.6012
238,46.4187,-2.01059,1.60094
239,46.1953,-1.99606,1.41193
240,51.6328,-2.364,1.83563
241,51.5826,-2.54283,1.61738
242,51.8686,-2.25912,1.66657
243,51.68,-2.32524,1.44854
244,55.5608,-2.34855,1.65611
245,55.4975,-2.5848,1.50704
246,55.852,-2.44324,1.6558
247,55.733,-2.71449,1.64511
248,63.9585,-2.91808,1.77023
249,64.0292,-3.1049,1.57735
250,64.2851,-2.98931,1.83708
251,64.1894,-3.26007,1.76807
252,70.0484,-3.33304,1.55012
253,69.9703,-3.59427,1.65161
254,70.3211,-3.36257,1.63872
255,70.2641,-3.63916,1.67835
256,76.0144,-3.70567,1.64808
257,75.8838,-3.97327,1.72783
258,76.2747,-3.8088,1.72444
259,76.1596,-4.05822,1.79134
260,81.7145,-4.16552,1.88652
261,81.5921,-4.42676,1.93877
262,81.9597,-4.25351,2.01862
263,81.8726,-4.52398,1.963
264,87.5078,-4.6464,2.00259
265,87.4409,-4.72552,2.27214
266,87.6525,-4.42126,2.0988
267,87.7159,-4.56457,2.34032
268,93.5636,-4.9766,2.02605
269,93.4447,-5.02656,2.27914
270,93.8058,-4.85656,2.14108
271,93.7039,-4.95509,2.39137
272,99.5732,-5.30532,2.0335
273,99.4513,-5.41523,2.26585
274,99.8537,-5.31668,2.15837
275,99.692,-5.32444,2.4067
276,105.094,-5.61974,2.08015
277,104.986,-5.83244,2.24526
278,105.297,-5.56693,2.27716
279,105.082,-5.65662,2.45669
280,109.009,-5.72532,2.36439
281,108.911,-5.90491,2.54899
282,109.185,-5.93547,2.25709
283,108.998,-6.13207,2.37062
284,117.437,-6.40998,2.30753
285,117.538,-6.4704,2.56331
286,117.74,-6.43755,2.22884
287,117.718,-6.66557,2.42115
288,123.555,-6.66711,2.32819
289,123.469,-6.82355,2.55953
290,123.833,-6.75076,2.41203
291,123.706,-6.99563,2.49592
292,129.559,-6.9809,2.33579
293,129.41,-7.19729,2.54505
294,129.773,-7.19986,2.32545
295,129.529,-7.3556,2.3006
296,135.341,-7.43622,2.11744
297,135.388,-7.63525,1.92364
298,135.637,-7.35253,2.09825
299,135.687,-7.57385,1.93436
300,141.386,-7.70851,2.15355
301,141.327,-7.9746,2.07524
302,141.677,-7.72912,2.05519
303,141.586,-7.978,1.93486
304,147.308,-8.11866,2.0447
305,147.322,-8.38028,1.94549
306,147.578,-8.04462,1.93925
307,147.621,-8.34421,1.94256
308,151.667,-8.46919,1.98551
309,151.754,-8.72951,1.96217
310,151.937,-8.35585,1.9451
311,152.046,-8.63044,1.93871
312,2.53742,-1.12015,0.924001
313,2.65448,-1.37793,0.876825
314,2.82043,-0.999702,0.91511
315,2.90801,-1.22668,0.876891
316,7.14322,-1.44156,1.00235
317,7.27144,-1.66162,0.98754
318,7.38636,-1.28223,0.993765
319,7.55909,-1.52973,0.992292
320,13.2971,-1.62532,1.10369
321,13.1324,-1.91104,1.07766
322,13.5376,-1.77117,1.04236
323,13.3829,-2.01679,1.0909
324,19.1538,-2.19388,1.09409
325,19.1272,-2.42796,1.2333
326,19.4524,-2.19731,1.12486
327,19.3971,-2.49352,1.13924
328,25.1239,-2.22611,1.27891
329,25.044,-2.50529,1.26893
330,25.4049,-2.30715,1.25803
331,25.3269,-2.58619,1.25198
332,30.991,-2.77447,1.3194
333,31.0213,-3.05904,1.35591
334,31.3036,-2.76218,1.34007
335,31.3048,-3.05603,1.28596
336,37.0095,-3.18812,1.49244
337,37.1824,-3.4298,1.52289
338,37.2729,-3.06967,1.39381
339,37.4125,-3.27031,1.55658
340,43.0034,-3.57158,1.49902
341,42.8968,-3.82633,1.53221
342,43.2623,-3.67919,1.39608
343,43.1744,-3.93201,1.54484
344,51.4092,-4.19956,1.60423
345,51.5165,-4.4217,1.7578
346,51.6652,-4.18806,1.46042
347,51.7316,-4.47121,1.56368
348,55.5014,-4.42138,1.59091
349,55.4929,-4.68469,1.63642
350,55.7747,-4.40267,1.67902
351,55.7844,-4.70297,1.65603
352,61.0395,-4.78049,1.5766
353,61.0155,-5.04345,1.60677
354,61.3175,-4.78923,1.68994
355,61.2914,-5.08504,1.68456
356,66.9925,-5.1638,1.61114
357,67.035,-5.43678,1.66823
358,67.206,-5.07642,1.76288
359,67.3132,-5.36483,1.73169
360,73.033,-5.55556,1.61463
361,73.1029,-5.81352,1.71833
362,73.2454,-5.42772,1.74018
363,73.377,-5.70758,1.73989
364,78.9366,-5.7528,1.94372
365,78.8707,-6.02628,1.93817
366,79.2318,-5.81443,1.94315
367,79.1632,-6.09735,1.96354
368,84.4799,-6.13881,2.12035
369,84.4396,-6.41343,2.04284
370,84.6436,-6.2795,2.34261
371,84.7287,-6.44984,2.10652
372,90.5368,-6.48265,2.16481
373,90.4884,-6.731,2.01198
374,90.6031,-6.66183,2.38064
375,90.7063,-6.84897,2.17406
376,96.4522,-6.84404,2.27955
377,96.2457,-7.06063,2.25717
378,96.5903,-7.02891,2.45892
379,96.4652,-7.24916,2.31797
380,104.852,-7.45212,2.32721
381,104.938,-7.69965,2.20092
382,104.961,-7.56899,2.57014
383,105.075,-7.79678,2.42581
384,108.81,-7.8187,2.64316
385,108.618,-8.00113,2.50649
386,108.987,-7.85686,2.41579
387,108.874,-8.13397,2.4135
388,114.383,-8.15495,2.58853
389,114.381,-8.42993,2.49687
390,114.607,-8.08344,2.46501
391,114.673,-8.38606,2.46443
392,120.372,-8.53017,2.61303
393,120.33,-8.80049,2.50835
394,120.613,-8.51046,2.46527
395,120.624,-8.80879,2.48017
396,126.367,-8.8904,2.6556
397,126.226,-8.98467,2.41299
398,126.532,-8.73017,2.46457
399,126.508,-8.99369,2.31628
400,132.238,-9.10838,2.01024
401,132.176,-9.26372,2.23332
402,132.499,-9.29594,1.97246
403,132.452,-9.3792,2.23682
404,138.326,-9.46259,2.1166
405,138.148,-9.68322,2.19017
406,138.499,-9.66019,1.98604
407,138.364,-9.87227,2.11294
408,144.366,-9.84902,2.14001
409,144.129,-10.0206,2.15217
410,144.497,-10.0851,2.01386
411,144.318,-10.253,2.13303
412,151.722,-10.3304,2.0925
413,151.536,-10.5426,2.09398
414,151.931,-10.5529,2.05456
415,151.738,-10.7284,2.19555
416,2.54854,-2.18363,0.935436
417,2.69005,-2.38446,0.801396
418,2.82296,-2.01583,0.900579
419,2.9525,-2.27722,0.909167
421,10.0992,-2.49672,0.967184
422,10.1741,-2.80811,0.98911
423,10.3649,-2.43752,1.01494
424,10.451,-2.71333,1.01926
425,16.1405,-2.87948,1.02861
426,16.2434,-3.20563,1.0244
427,16.4259,-2.81572,1.03487
428,16.5294,-3.08308,1.02143
429,22.1746,-3.08394,1.232
430,22.1743,-3.37185,1.2496
431,22.4665,-3.08248,1.19282
432,22.4831,-3.36566,1.25434
433,28.1106,-3.49696,1.29768
434,28.0909,-3.77832,1.28484
435,28.4094,-3.52894,1.27291
436,28.3539,-3.81593,1.21627
437,34.1334,-3.93253,1.4068
438,34.0739,-4.21462,1.42376
439,34.429,-4.01005,1.38033
440,34.325,-4.29026,1.29597
441,40.1139,-4.3574,1.50333
442,40.1306,-4.61922,1.63591
443,40.3044,-4.54062,1.31358
444,40.4332,-4.60151,1.56873
445,45.9995,-4.88938,1.60443
446,46.0756,-5.16922,1.64054
447,46.2453,-4.8977,1.41353
448,46.3621,-5.09123,1.59
449,51.5339,-5.20914,1.73548
450,51.5424,-5.49633,1.79391
451,51.6896,-5.27059,1.50267
452,51.7809,-5.50968,1.58817
453,55.4972,-5.50256,1.59729
454,55.541,-5.75949,1.68535
455,55.7499,-5.40248,1.67024
456,55.8406,-5.68341,1.66077
457,64.0482,-6.0392,1.67975
458,63.8889,-6.1897,1.74638
459,64.256,-5.98055,1.73195
460,64.1852,-6.26061,1.72322
461,70.0825,-6.42641,1.64682
462,70.1619,-6.6828,1.6912
463,70.3395,-6.30456,1.70095
464,70.4454,-6.58585,1.69334
465,76.0417,-6.56791,1.85027
466,76.0061,-6.85285,1.89214
467,76.3225,-6.60316,1.85171
468,76.2879,-6.89321,1.82179
469,81.3626,-6.91112,2.02038
470,81.3089,-7.18178,2.09737
471,81.6642,-6.96085,2.04851
472,81.6048,-7.23372,2.11784
473,87.3306,-7.31726,2.27893
474,87.2157,-7.57304,2.19196
475,87.5381,-7.50713,2.4096
476,87.5133,-7.63777,2.1431
477,93.4015,-7.67903,2.31186
478,93.2272,-7.88801,2.20822
479,93.5247,-7.9024,2.48159
480,93.4605,-8.07119,2.2505
481,99.2937,-8.08813,2.37246
482,99.2188,-8.36104,2.28928
483,99.5288,-8.26527,2.51038
484,99.5334,-8.38677,2.24718
485,104.85,-8.43195,2.35512
486,33.0072,-2.61285,1.20901
487,104.896,-8.60837,2.61059
488,105.149,-8.68768,2.46995
489,108.724,-8.82456,2.68577
490,108.494,-8.94335,2.52382
491,108.858,-8.81981,2.42358
492,108.746,-9.0967,2.43517
493,117.36,-9.38474,2.64999
494,117.127,-9.53584,2.57143
495,117.449,-9.29158,2.47019
496,117.39,-9.5766,2.44744
497,123.312,-9.75797,2.65337
498,123.342,-9.97475,2.47963
499,123.528,-9.61537,2.48766
500,123.649,-9.88566,2.45614
501,129.231,-9.75202,2.27399
502,129.16,-10.0295,2.28682
503,129.526,-9.82802,2.28716
504,129.436,-10.1016,2.22131
505,135.207,-10.352,2.09219
506,135.125,-10.5972,2.19529
507,135.485,-10.5173,2.02521
508,135.35,-10.7424,2.07693
509,141.187,-10.4716,2.20319
510,141.141,-10.7529,2.16517
511,141.476,-10.507,2.16496
512,141.441,-10.7933,2.14653
513,147.229,-11.0175,2.13686
514,147.014,-11.2044,2.19096
515,147.408,-11.2849,2.09993
516,147.21,-11.4258,2.16216
517,151.628,-11.3171,2.05757
518,151.43,-11.5217,2.11181
519,151.834,-11.5748,2.06693
520,151.646,-11.6973,2.201
521,2.54848,-3.24851,0.939591
522,2.78243,-3.37961,1.0369
523,2.79758,-2.99018,0.903906
524,2.96928,-3.21528,0.889685
525,7.18842,-3.53419,1.00512
527,7.35577,-3.28173,0.982989
528,7.59806,-3.44318,1.02066
529,13.2017,-3.90548,1.10429
530,13.4435,-3.9829,1.17432
531,13.2934,-3.62174,1.06942
532,13.5718,-3.73249,1.09316
533,19.1714,-4.28015,1.15564
534,19.1346,-3.99721,1.22179
535,19.4493,-4.1557,1.07642
536,19.4312,-3.98547,1.29559
537,25.2757,-4.12724,1.30166
538,25.2637,-4.41686,1.28729
539,25.5656,-4.14627,1.30284
540,25.5616,-4.43063,1.26871
541,31.2638,-4.55595,1.36273
542,31.1651,-4.82497,1.34179
543,31.5355,-4.64093,1.35073
544,31.4519,-4.91192,1.29476
545,37.0996,-5.14553,1.4308
546,37.3393,-5.08031,1.58502
547,37.2654,-5.38483,1.34656
548,37.5102,-5.25056,1.4265
549,43.0247,-5.59949,1.46605
551,43.3326,-5.59878,1.45351
552,43.3291,-5.89452,1.38519
553,51.7608,-5.95228,1.8352
554,51.6841,-6.15368,1.85304
555,51.7181,-6.32651,1.50558
556,51.582,-6.40615,1.70851
557,55.5265,-6.56511,1.62537
558,55.7032,-6.7524,1.68437
559,55.7451,-6.35502,1.69614
560,55.9413,-6.57351,1.66589
561,61.0717,-6.91681,1.68713
562,61.2833,-7.09168,1.75634
563,61.279,-6.69032,1.69501
564,61.493,-6.89306,1.70471
565,67.0812,-7.29395,1.68838
566,67.2827,-7.45967,1.74966
567,67.2467,-7.04965,1.75137
568,67.4771,-7.23888,1.75685
569,73.0631,-7.66478,1.64869
570,73.2555,-7.82305,1.75843
571,73.2318,-7.41466,1.72389
572,73.4609,-7.60822,1.74237
573,78.9502,-7.65004,2.02377
574,78.8996,-7.93253,1.98737
575,79.24,-7.71215,2.01255
576,79.1815,-7.99068,2.03588
577,84.4251,-8.08659,2.06485
578,84.4818,-8.36717,2.03752
579,84.7144,-8.04594,2.10643
580,84.7635,-8.31861,2.08737
581,90.4671,-8.42657,2.36082
582,90.631,-8.52557,2.14996
583,90.5036,-8.72824,2.4618
584,90.7738,-8.69978,2.33995
585,96.3329,-8.87963,2.34293
586,96.3986,-9.1575,2.2218
587,96.6163,-8.93459,2.4437
588,96.52,-9.24992,2.48781
589,104.676,-9.28379,2.29971
590,104.909,-9.60782,2.26784
591,104.835,-9.62933,2.63165
592,105.075,-9.69166,2.49898
593,108.636,-9.87042,2.67959
594,108.42,-9.7695,2.48926
595,108.813,-9.65945,2.53745
597,114.254,-10.2415,2.62498
598,114.429,-10.4446,2.58347
599,114.448,-10.0431,2.49334
600,114.643,-10.2636,2.49021
601,120.234,-10.6144,2.63512
602,120.39,-10.8174,2.55171
603,120.437,-10.417,2.5173
604,120.635,-10.6366,2.54846
605,126.147,-10.5926,2.46175
606,126.236,-10.866,2.46131
607,126.42,-10.5092,2.39767
608,126.513,-10.7835,2.42168
609,132.185,-10.9527,2.20151
610,132.184,-11.2374,2.20569
611,132.475,-10.9538,2.19269
612,132.48,-11.2395,2.1431
613,138.211,-11.485,2.07455
615,138.388,-11.7413,2.06344
616,138.607,-11.5884,2.05754
617,144.082,-12.0011,2.06124
618,144.215,-11.809,2.22993
619,144.369,-12.1552,2.08352
620,144.459,-11.9049,2.08465
621,151.636,-12.3598,2.10565
622,151.396,-12.5134,2.10325
623,151.79,-12.6626,2.09661
624,151.538,-12.7434,2.18578
625,2.76136,-5.79106,0.870801
628,55.3979,-9.02398,1.78997
630,56.0192,-9.38843,1.62776
635,105.026,-6.173,2.40306
636,151.406,-15.151,2.00022
638,151.302,-15.227,1.99609
640,2.89488,-8.48085,0.82013
644,55.8816,-12.4281,1.65445
646,56.1358,-12.5068,1.84065
648,104.935,-15.1667,2.07595
