id,x,y,z
480,93.4555,-8.22974,2.22025
481,98.9687,-7.97033,2.1025
482,98.7355,-8.35085,2.35016
483,99.5288,-8.26555,2.51044
484,99.7187,-8.55211,2.23664
485,104.364,-8.38381,2.55399
486,33.0645,-2.83377,1.19935
487,104.896,-8.60848,2.61083
488,105.463,-9.04436,2.31578
489,108.724,-8.82478,2.68563
490,108.185,-9.05083,2.41852
491,109.01,-8.69803,2.31779
492,108.938,-9.13177,2.41071
493,117.36,-9.38477,2.64999
494,116.831,-9.73571,2.39899
495,117.641,-9.22039,2.30812
496,117.485,-9.62766,2.37779
497,123.312,-9.75813,2.6534
498,122.811,-9.78177,2.48572
499,123.506,-9.64046,2.25307
500,124.066,-9.96706,2.2909
501,128.78,-10.0117,2.0994
502,128.696,-10.285,2.34361
503,129.315,-9.81115,2.30518
504,129.566,-10.3457,2.39837
505,134.682,-10.0123,2.3713
506,134.891,-10.6554,2.32491
507,135.485,-10.5177,2.0251
508,135.397,-10.6613,2.37902
509,140.543,-10.6076,2.3119
510,140.489,-10.9866,2.62493
511,141.354,-10.55,2.39379
512,141.538,-11.0542,2.39483
513,146.57,-10.7379,2.36781
514,146.647,-11.0762,2.4686
515,147.408,-11.2854,2.09994
516,147.247,-11.3334,2.48116
517,151.068,-11.0569,2.20197
518,151.002,-11.4134,2.50636
519,151.834,-11.5753,2.06705
520,151.737,-11.5475,2.37744
521,2.5476,-3.25064,0.939765
522,2.7614,-3.40196,0.931383
523,3.21264,-2.74042,0.76859
524,3.60613,-3.18436,0.764015
525,7.18812,-3.53478,1.00522
527,7.67459,-3.10076,0.825907
528,8.47578,-3.60131,0.954323
529,13.2015,-3.90614,1.10449
530,13.0927,-3.95904,1.02551
531,13.8302,-3.5491,1.00044
532,14.3548,-3.93421,1.25939
533,19.1711,-4.28071,1.15547
534,18.9843,-4.1265,1.19443
535,19.5995,-3.91327,1.13996
536,20.3215,-4.49038,1.10665
537,25.0293,-4.50875,1.2093
538,24.8686,-4.67017,1.28634
539,25.4851,-4.35233,1.34257
540,26.1684,-4.95113,1.39941
541,31.1135,-4.70853,1.30167
542,30.9629,-4.96841,1.37321
543,31.6206,-4.42144,1.42153
544,31.9532,-5.12568,1.44492
545,36.5992,-4.83503,1.42609
546,37.2056,-5.52129,1.48083
547,37.2652,-5.38498,1.34662
548,38.3801,-5.66455,1.45217
549,42.7349,-5.38169,1.36735
551,43.4307,-5.47261,1.57265
552,43.3292,-5.8948,1.38512
553,51.3514,-6.21374,1.71686
554,51.3741,-6.36827,1.91476
555,51.7178,-6.32662,1.50562
556,52.0558,-6.55302,1.89472
557,55.5264,-6.566,1.62534
558,55.4182,-6.79637,1.88226
559,55.8682,-6.26364,1.83794
560,56.7667,-6.86864,1.86553
561,61.0711,-6.91744,1.68717
562,61.023,-7.13071,2.00232
563,61.2499,-6.59606,1.99364
564,62.3849,-7.23239,1.83779
565,67.0811,-7.29438,1.68839
566,66.9044,-7.3256,2.20872
567,67.2036,-6.99139,2.00373
568,67.9017,-7.53155,2.1442
569,73.0628,-7.66532,1.6486
570,72.8161,-7.84521,1.98107
571,73.3622,-7.4169,1.96928
572,74.0017,-8.05807,2.29891
573,78.7195,-7.62971,2.17698
574,78.7676,-8.10901,2.2054
575,79.3385,-7.85196,2.10294
576,79.5162,-8.21666,1.99983
577,84.1565,-8.09754,2.15343
578,84.235,-8.64375,1.9793
579,84.7402,-8.19869,2.00815
580,84.9163,-8.51231,2.07958
581,89.9923,-8.39297,2.26302
582,90.3329,-9.01739,2.17853
583,90.5036,-8.72845,2.46179
584,91.4401,-9.08896,2.27116
585,95.8802,-8.64344,2.50722
586,96.0836,-9.20591,2.29525
587,96.5269,-8.90853,2.16147
588,96.5201,-9.25062,2.48811
589,104.363,-9.05134,2.01241
590,104.542,-10.1357,2.2431
591,104.835,-9.62943,2.63137
592,104.969,-9.83142,2.35424
593,108.636,-9.87062,2.67985
594,107.987,-9.72628,2.53879
595,109.117,-9.41314,2.31494
597,114.254,-10.2417,2.62519
598,114,-10.247,2.2846
599,114.498,-10.0357,2.27741
600,115.149,-10.4476,2.41412
601,120.234,-10.6146,2.63543
602,119.913,-10.6944,2.26139
603,120.316,-10.2888,2.26678
604,121.013,-10.8563,2.33486
605,125.801,-10.5435,2.42039
606,125.873,-11.0412,2.38868
607,126.255,-10.6456,2.39077
608,126.815,-11.0029,2.44927
609,131.827,-10.9545,2.4841
610,131.749,-11.3005,2.3762
611,132.336,-11.0193,2.29107
612,133.02,-11.6571,2.37129
613,137.464,-11.2294,2.38365
615,138.389,-11.7414,2.06334
616,138.556,-11.6212,2.41158
617,143.551,-11.4678,2.00898
618,143.58,-11.9995,2.46847
619,144.37,-12.1554,2.08344
620,144.555,-12.2634,2.31261
621,150.939,-12.2213,2.4263
622,150.934,-12.6103,2.51288
623,151.791,-12.6633,2.09646
624,151.844,-12.4782,2.31032
625,3.17417,-5.6887,0.650033
628,55.2538,-9.15081,1.84003
630,56.0091,-9.5713,1.88912
635,105.118,-6.19366,2.31634
636,150.914,-15.4571,2.4465
638,151.639,-15.2091,2.31145
640,3.23901,-8.55649,0.862771
644,55.7918,-12.5042,1.73868
646,56.2494,-12.6711,1.99363
648,104.515,-15.4524,2.36127
